restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
uQ4HZzNarBBNcTKZSIY-vA,Black Fox Coffee,70 Pine St,40.7063449,-74.0076944,4.0,$$,Cafes,192
_94vfFroevCsC4plhWnvjw,Num Pang Kitchen,225 Liberty St,40.712455,-74.015304,3.5,$$,Sandwiches,185
Q2dKbHvXwmJuoaf1Yahfxw,Miramar,21 S End Ave,40.70814,-74.01779,4.0,$$,Seafood,187
7-Rr97T-mcgVvL1yTTCAXg,Jack's Stir Brew Coffee,222 Front St,40.707633,-74.002356,4.0,$,Coffee & Tea,195
ECemz7ixbRYZkkDxThcQWg,Vietspot,99 Nassau St,40.7105473460815,-74.0075637236421,3.5,$$,Vietnamese,300
4b43TOXpskBPZqQzbKkwDQ,Le Botaniste,127 Grand St,40.7204278,-74.0002028,4.5,$$,Vegetarian,136
HrdIdeDZBTUdyEdSTPG1zg,Jack's Wife Freda,50 Carmine St,40.729826,-74.003516,4.0,$$,Mediterranean,847
Dq_KwjD7WpGmgrXiu0qEOg,Made Fresh Daily,226 Front St,40.70769,-74.00221,4.0,$$,Coffee & Tea,194
1MqGlFP3b7H77fzUkJMKgw,Mooncake Foods,112 6th Ave,40.7237776,-74.004562,4.0,$$,Vietnamese,515
qCrM1gDsY7bc3Tk61VBIBQ,Savida,139 Duane St,40.71645,-74.00783,4.5,$$$$,Mediterranean,74
RJ7WP7PaYz_-4X2XgXl5uA,Potbelly Sandwich Shop,101 Maiden Ln,40.7070133727982,-74.0069238742571,4.0,$,Sandwiches,200
BA6wd1pZTVu1DmrtiyTs8g,Raoul's Restaurant,180 Prince St,40.72615,-74.00216,4.0,$$$,French,491
tKpTRuNe7JJD6IYFPVCXNg,Mariachi's,156 Chambers St,40.715751,-74.010219,3.5,$$,Mexican,244
HsqaGB90PYkI0En3rrtupQ,Kaede Japanese Restaurant,90 Chambers St,40.714458,-74.007439,3.5,$$,Japanese,185
