restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
432F7ulSgnm1fNyefqgrNw,Strip House,15 W 44th St,40.7552982092827,-73.98068987648,4.0,$$$$,Steakhouses,535
BqKuDTR5UfzaXA39_wH3Yg,Fresh From Hell,326 W 47th St,40.7608265,-73.9889803,4.5,$$,Salad,261
0vSAR3Ym2fuehBvHSZyqIQ,Koi Restaurant,40 W 40th St,40.752987,-73.983824,3.5,$$$,Sushi Bars,760
XK8DnTYgZGoZKuihH4_cpg,Taboon,773 10th Ave,40.7661052157931,-73.9909893717713,4.0,$$$,Middle Eastern,654
u5gLdI6l6zsPxL2kOYbyfw,Nizza,630 9th Ave,40.76018,-73.99113,3.5,$$,Italian,749
PAJdNrD4HFBN16OAFeDx4A,Ponche Taqueria & Cantina,420 W 49th St,40.76319,-73.99045,4.0,$$,Mexican,495
mZh8dgA3JKx8SL5dFWAJkQ,BXL Cafe,125 W 43rd St,40.75618,-73.98461,3.5,$$,Pubs,523
rA4CDLdNtwnszjGT_KWzPQ,Kahve,786 9th Ave,40.76483,-73.98774,4.0,$,Cafes,552
ue-iu3tMiHAv7JR0YuhOww,Hell's Kitchen,754 9th Ave,40.7638823425707,-73.9884334000586,4.0,$$,Mexican,411
fUcjBGgmTlvxXn2azvAijw,Yumpling Food Truck,,40.7602691650391,-73.9801940917969,4.5,$$,Taiwanese,111
tRIHhPKryUZ56SfIz6mLiA,Angelo's Coal Oven Pizzeria,117 W 57th St,40.76492,-73.97794,4.0,$$,Pizza,878
K_nsaXmlsyg0I8PoIjPXrA,Morton's The Steakhouse,551 5th Ave,40.7552153,-73.9787657,4.0,$$$$,Steakhouses,515
3o0W7asUgP7EEKn8iFWFyA,Casa Nonna,310 W 38th St,40.75496,-73.99247,4.0,$$$,Italian,542
BxNs9d8rEW3Tls-nVdmIgA,Reichenbach Hall,5 W 37th St,40.7508,-73.98401,4.0,$$,Bars,756
kC6VZfrwFvav9PryA3eRCA,Bar SixtyFive,30 Rockefeller Plz,40.7591284113218,-73.9796703204086,4.0,$$$,Cocktail Bars,343
bS5PXrKty7EExK8tie0GJQ,Tender Steak & Sushi,130 W 47th St,40.75844,-73.98306,4.0,$$$,Sushi Bars,343
IFZ3_d01uflGixWrrD8_gg,Ariana Afghan Kebab Restaurant,787 9th Ave,40.76515,-73.98813,4.0,$$,Afghan,482
cxtg17yy1YFt8gHRckUQcw,Num Pang Kitchen,140 E 41st St,40.7503831245874,-73.9761078759491,4.0,$$,Cambodian,1120
pb_ryc8FYHpUPV56eV2Eyg,Brooklyn Bagel & Coffee Company,286 8th Ave,40.746183,-73.997642,4.0,$,Bagels,1429
KIIYvTOc0Uv90aUHEGvoSg,La Grenouille,3 E 52nd St,40.75972,-73.97555,4.0,$$$$,French,434
ZyfOt84HvbX4FsqGLOZqCw,Schnipper's,620 8th Ave,40.756399490554,-73.9901816374344,3.5,$$,Burgers,966
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,12 E 32nd St,40.746737,-73.984662,4.0,$$$,Vegetarian,1164
oY-tooKEm8F-6Il1JOQzKg,Souvlaki GR,162 W 56th St,40.76465,-73.98029,4.0,$$,Greek,631
bpOgimL_paWkF1AusXE8cA,The View Restaurant & Lounge,1535 Broadway,40.758992,-73.986326,3.0,$$$$,Lounges,1082
XoDR_T-ZKYJtZgCocEDcyA,Print,653 11th Ave,40.76452,-73.99586,4.0,$$$,American (New),891
bjzBkF2FFMsdkCk50xseFQ,Etcetera Etcetera,352 W 44th St,40.75926,-73.99115,4.0,$$$,Italian,428
BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,592 9th Ave,40.758697,-73.992064,4.0,$$,Thai,484
PGpCaNkB1meojnbgRmb2gQ,Buena Vista Restaurant & Bar,536 9th Ave,40.75686,-73.99356,4.5,$$,Latin American,182
v0DwpyNrKeS2ZhfMjVu8lg,CajunSea & Oyster Bar,32 W 33rd St,40.7483352,-73.9867701,4.0,$$,Cajun/Creole,1230
HuSaFUqMDLbovpU-XbR9UA,The Original Soupman,259A W 55th St,40.7653611721499,-73.9834392665359,4.0,$,Soup,477
iq9_CMtUT1SwGcEL8fSDNQ,R Lounge at Two Times Square,"Two Times Square, 714 Seventh Avenue at W. 48th Street",40.759683705851,-73.9845943450927,4.0,$$,Lounges,332
eTpbkIg-vRjDWs6ua7LfFA,Crisp,110 W 40th St,40.753698,-73.985967,4.0,$$,Mediterranean,398
zR92VSkXj1rt5KTJ15bkAw,Benjamin Prime,23 E 40th St,40.7514936031,-73.9798496845097,4.5,$$$$,Steakhouses,299
yrXECkTezsI0Twgalc7M-A,Bolivian Llama Party,1000 S 8th Ave,40.694983,-73.991036,4.5,$,Food Stands,348
D924bgYbBg-WN8PCCBXhEw,St Kilda Coffee,328 W 44th St,40.7588882446289,-73.9902648925781,4.5,$,Cafes,189
jDIVPYpxQAk1HUAi0NIlQw,Pazza Notte,1375 Avenue Of The Americas,40.7635099,-73.978,4.0,$$,Italian,791
_saXnBy0Wq2Gb3YusWZhqw,Five Senses,9 W 32nd St,40.747573158626,-73.9863122632311,4.0,$$,Korean,1423
c8FID4VcTtDDONokhACvfQ,O'Lunney's,145 W 45th St,40.75759,-73.98438,4.0,$$,Irish,396
luA6pI0K6AWU_ivxqykdiA,44 & X Hell's Kitchen,622 10th Ave,40.7611032,-73.9941787,3.5,$$,American (New),881
