,restaurant_id,location,restaurant_name,address,lat,long,rating,price,category,review_count
439,7Qvh0oFRsoqrO9qNlcMKXQ,World Trade Center,Saigon Shack,114 Macdougal St,40.729690000000005,-74.000629,4.0,$,Sandwiches,2382
440,qzdCvtgpCDjNVV_zRJB5EQ,World Trade Center,Voyager Espresso,110 William St,40.708872,-74.006695,4.5,$,Coffee & Tea,131
441,U74_3F7r3tMhd6dmTmDBxQ,World Trade Center,Macao trading,311 Church St,40.719623,-74.003904,4.0,$$$,Asian Fusion,751
442,uc5qQMzs96rzjK27epDCug,World Trade Center,Joe's Pizza,7 Carmine St,40.730554,-74.002136,4.0,$,Pizza,2536
443,obFs12x7mgYPGxgalBd22w,World Trade Center,Le Coucou,138 Lafayette St,40.71909,-74.00013,4.0,$$$$,French,563
444,yoPMDATGXh_8NR7I0SW1gw,World Trade Center,Manhattan Proper,6 Murray St,40.713341940631,-74.0080507346,4.0,$$,Sports Bars,338
445,0GN6l4FAknTFSWZhEan45A,World Trade Center,GunBae,67 Murray St,40.714683,-74.010223,4.0,$$,Korean,283
446,7qYeyW9_dxnbaBCFUXGk_A,World Trade Center,Stage Door Pizza,26 Vesey St,40.7120047333763,-74.0096561511938,4.0,$,Pizza,245
447,q2VwOuFDRJyIUfUFy8HQzg,World Trade Center,Suspenders Restaurant & Bar,108 Greenwich St,40.70857,-74.01347,4.0,$$,Gastropubs,257
448,VaL9GaBR_GR-q9d1VzJF3g,World Trade Center,Suteishi,24 Peck Slip,40.707879999999996,-74.00194,4.0,$$$,Japanese,490
449,j8DFd-bxnvM_UfHnDLIA0g,World Trade Center,Woodrow's,43 Murray St,40.71411129999999,-74.009201,4.0,$$,American (Traditional),330
450,c1kKAH9XMPNeaBhvnIP0FQ,World Trade Center,Trinity Place,115 Broadway,40.708865,-74.01116999999999,4.0,$$,Bars,379
451,0k678lCWQyReNi0lARlOmw,World Trade Center,China Blue,135 Watts St,40.724038,-74.009958,4.0,$$,Shanghainese,707
452,jjLcqGI11ThxAhcftEh1Aw,World Trade Center,Fraunces Tavern,54 Pearl St,40.70344,-74.01135,3.5,$$,American (Traditional),873
453,A0saPXtRGKl-SVJGQyQAOw,World Trade Center,Brooklyn Chop House,150 Nassau St,40.711509899999996,-74.00596999999999,4.0,$$$,Dim Sum,424
454,0Q3xCYWK2N-wJfXjLa9dFg,World Trade Center,Bâtard,239 West Broadway,40.71955330398129,-74.00579828952009,4.0,$$$$,Modern European,405
455,rvoyaPumkhL5FA2zTqk13w,World Trade Center,Sandwich House,17 Ann St,40.71096,-74.0077699,4.0,$,Sandwiches,266
456,yFub1BhKEP-W-_ZM3_nJoQ,World Trade Center,Bodhi Kosher Vegetarian Restaurant,77 Mulberry St,40.716409999999996,-73.99931,4.0,$$,Vegan,373
457,xyBTcpnkIxV2h0AKU0pP0Q,World Trade Center,Thái Son,89 Baxter St,40.716770000000004,-73.9995,3.5,$$,Vietnamese,854
458,Hv5v8y3fvu6PjPiFf4jPVQ,World Trade Center,Trading Post,170 John St,40.7059604,-74.0041871,4.0,$$,American (Traditional),425
459,vec8jeVbbSGzVlStl0Xp_Q,World Trade Center,Chikarashi,227 Canal St,40.71787,-73.99948,4.0,$$,Japanese,486
460,hFZ5qw8gvWiBUbmbahSalg,World Trade Center,Wolfgang's Steakhouse,409 Greenwich St,40.72110870000001,-74.0098128,4.0,$$$$,Steakhouses,550
461,ED2I3t5rOf81cddCsLA4tw,World Trade Center,Terroir Tribeca,24 Harrison St,40.718804998517,-74.0099987815497,4.0,$$,Wine Bars,284
462,PYcL2z9gHj6-ZTlViT9Nqw,World Trade Center,Minetta Tavern,113 Macdougal St,40.7300047976758,-74.0006073834151,4.0,$$$,French,2190
463,SKoMUaQewpMdj1Mg8QvBNw,World Trade Center,Nobu Downtown,195 Broadway,40.711203000000005,-74.00887900000001,3.5,$$$$,Japanese,392
464,sLxHi6kOAEV6iqr45jzb_Q,World Trade Center,B Flat,277 Church St,40.7185644131449,-74.0048434404755,4.0,$$,Lounges,363
465,zGAQqDu0Ak2khVYs9WdQxw,World Trade Center,Sushi Nakazawa,23 Commerce St,40.7317465228689,-74.0045493828034,4.5,$$$$,Japanese,1388
466,QvQilClGyuKFz08TBsoJNA,World Trade Center,Le District,225 Liberty St,40.712647361798396,-74.0157784596443,3.5,$$,French,545
467,LF1QAuvpfX7KGQlg2zMg6Q,World Trade Center,John's of Bleecker Street,278 Bleecker St,40.73158,-74.00332,4.0,$$,Pizza,2014
468,DTKKEogIt2wQm4UULYVGug,World Trade Center,Mad Dog & Beans Mexican Cantina,83 Pearl St,40.704168,-74.010261,3.5,$$,Mexican,936
469,suEoAFFWEj-RA3smDVqDbA,World Trade Center,Morton's The Steakhouse,136 Washington St,40.7097005194611,-74.0139538049698,4.0,$$$,Steakhouses,245
470,ki9q3O-qk1YE-e2Uw1b5tA,World Trade Center,Nha Trang One,87 Baxter St,40.71671,-73.99952990000001,3.5,$$,Vietnamese,744
471,XkL6fOBtaIqVCMXVCY9row,World Trade Center,H K Wonton Garden,79 Mulberry St,40.716468811035206,-73.9992752075195,3.5,$,Cantonese,739
472,k8GFfCXO2FIIJIo0ICYSRA,World Trade Center,Bao Bao Cafe,106 Greenwich St,40.70854,-74.01366999999999,4.0,$,Noodles,189
473,3hRE9hN7Yp9AHJD8ahAVDQ,World Trade Center,MarkJoseph Steakhouse,261 Water St,40.70837,-74.00152,4.0,$$$$,Steakhouses,407
474,vQXtCgUabVsw5L1TJtnslw,World Trade Center,Sarabeth's Tribeca,339 Greenwich St,40.7183455,-74.0102912,3.5,$$,Breakfast & Brunch,700
475,yZJbealagfujEkgesAl2hA,World Trade Center,Lupa,170 Thompson St,40.7276,-74.000045,4.0,$$$,Italian,1529
476,AIKjw2QLvVNdha3TciJYzg,World Trade Center,Boqueria Soho,171 Spring St,40.724911999999996,-74.00212990000001,4.0,$$,Spanish,1005
477,6-ShONYFIM9K8HAUOhZVlw,World Trade Center,Da Mikele by Luzzo's,275 Church St,40.718477,-74.004802,4.0,$$,Italian,344
478,aZ0S4F4RG3b4sYkkZbzwkw,World Trade Center,PROOF Coffee Roasters,65 Nassau St,40.709487,-74.008651,4.5,$,Coffee & Tea,107
479,O6LArju5DvLrGNrvErieVA,World Trade Center,Bluestone Lane,30 Broad St,40.7063436944471,-74.01182954299159,4.0,$,Coffee & Tea,251
480,L5eqJRy8Yx_4El6rUxWmBw,World Trade Center,El Vez Burrito Bar,259 Vesey St,40.714735637679205,-74.015635,4.0,$$,Mexican,133
481,twHJyFgUSd7wzioKQjE7Jw,World Trade Center,Galli,45 Mercer St,40.72161,-74.00126999999999,4.0,$$,Italian,930
482,s-Fg5eHqv4VCAn2ANkHiZA,World Trade Center,Leo's Bagels,3 Hanover Sq,40.7048928861349,-74.00972180481841,3.5,$,Coffee & Tea,867
483,kDJbzzmCEjFbyDQ-lSygvw,World Trade Center,Fresh Salt,146 Beekman St,40.70707,-74.00244,4.0,$$,Bars,394
484,ZgyvDF_hOWas3SXe0Hj7hA,World Trade Center,Schilling,109 Washington St,40.70857,-74.014,4.0,$$,Austrian,154
485,J0OeDwmh5JBhid0A5GvltA,World Trade Center,Il Corallo Trattoria,176 Prince St,40.7262073,-74.00189190000002,4.0,$$,Italian,945
486,50fWXrNECQQYght4ZWeBXQ,World Trade Center,Taureau,558 Broome St,40.724511,-74.005701,4.5,$$$,Fondue,574
487,4zBGXDXg9DzK0IROwCUeFg,World Trade Center,Cowgirl Seahorse,259 Front St,40.708135799999994,-74.0004532,4.0,$$,Tex-Mex,584
488,qByYLfBKtNUIAui0eu-fNQ,World Trade Center,Mermaid Oyster Bar,79 MacDougal St,40.728789899999995,-74.00165,4.0,$$,Seafood,1086
489,fvYQeoC42TkIyPTSVEQWvw,World Trade Center,Bill's Bar & Burger Downtown,85 West St,40.709363010959,-74.01418045163159,3.5,$$,Bars,560
490,XBWO26QblInZGftnSDD94A,World Trade Center,Maman Tribeca,211 W Broadway,40.7188969,-74.0062207,4.0,$$,Bakeries,258
491,jJqZrvbMK6CAft44m7UPFA,World Trade Center,Aroma Espresso Bar,100 Church St,40.7130021842013,-74.0099036917633,3.5,$$,Coffee & Tea,344
492,pasWmob-dg6RkqETkO7RWA,World Trade Center,Mighty Quinn's Barbeque,225 Liberty St,40.712545,-74.0156618,3.5,$$,Barbeque,270
493,DF7PV0DE9z0LM4ae6XYeYg,World Trade Center,Harry's Italian,2 Gold St,40.707555318913,-74.006898168681,3.5,$$,Pizza,581
494,vtKxYnrZld4w6wG82Vm4pg,World Trade Center,Tribeca Grill,375 Greenwich St,40.719609999999996,-74.00990999999999,3.5,$$$,American (New),608
495,wWhZvkaFrntlSf1CWvD1Zw,World Trade Center,Cafe Patoro,223 Front St,40.7072720974983,-74.0023160353303,4.5,$,Bakeries,171
496,PQd4M3cuSgdweWgLgZIslQ,World Trade Center,Inatteso Pizzabar,28 West St,40.705657099999996,-74.0172056,4.0,$$,Italian,314
497,qBGKigOGn_flCx1apxPzlA,World Trade Center,Piccola Cucina Osteria,196 Spring St,40.72506,-74.00322,4.5,$$,Italian,556
498,uBGjcW-GuYy_qSvMykuISA,World Trade Center,Pommes Frites,128 Macdougal St,40.730022,-74.000152,4.5,$,Belgian,903
499,CYf9FmRmjYa2MAnAv1Z4Cw,World Trade Center,Blue Spoon Coffee,90 William St,40.708068,-74.007469,4.0,$,Cafes,188
500,FyFeyjndrXHDnN-z9-qv_w,World Trade Center,Augustine,5 Beekman St,40.71141,-74.006814,4.0,$$$,French,246
501,d7Asc4q2ImoPlA_BhfroTQ,World Trade Center,Kesté Pizza & Vino,271 Bleecker St,40.73154,-74.00293,4.0,$$,Pizza,1403
502,D2qV8sDdHEFlHbVz7VSHRQ,World Trade Center,Black Tap - Soho,529 Broome St,40.723807,-74.004351,3.5,$$,American (Traditional),1181
503,gjZpcE-X4zQOEqWQPelLgg,World Trade Center,Max,134 W Broadway,40.716879999999996,-74.00835,3.5,$$,Italian,445
504,lBO2fKhSnvqKDj_C8Uh9aQ,World Trade Center,GRK Fresh Greek - Financial District,111 Fulton St,40.709995,-74.006883484631,3.5,$$,Greek,480
505,F-QQCnbsw48dfx4qVf-WoQ,World Trade Center,Monk Mcginn's,57 Murray St,40.71432,-74.00972,4.5,$$,American (New),83
506,rJ4N10Nbh-GM49qOSGFoAw,World Trade Center,Old Xi'an,164 Pearl St,40.705909999999996,-74.00747,4.5,$$,Chinese,198
507,9HkUue6kUfTIQUlLynWLMQ,World Trade Center,Bosie,506 Laguardia Pl,40.7277403,-73.99955390000001,4.0,$$,Coffee & Tea,938
508,6qzNc9Z9DHYYleKqrW_K3g,World Trade Center,Takashi,456 Hudson St,40.7313524,-74.0065048,4.0,$$$,Japanese,978
509,qEe7nIhPfEL6L0-VYhWRrA,World Trade Center,Raku,48 Macdougal St,40.72728,-74.00251999999999,4.5,$$,Japanese,382
510,B1XdGwZZ5ee2fBdngj7NUw,World Trade Center,Underground Pizza,3 Hanover Sq,40.70499,-74.00961,4.0,$,Pizza,289
511,15k7iqFbhf4h8L01yggLqg,World Trade Center,Song E Napule,146 W Houston St,40.72813,-74.00188,4.5,$$,Pizza,469
512,B2S5HWRfxe9G-BhKJix9Yg,World Trade Center,Pegu Club,77 W Houston St,40.726579,-73.999861,4.0,$$$,Lounges,992
513,cn3JXMq29UfRkFCUD0Bhbw,World Trade Center,Fried Dumpling,106 Mosco St,40.7145984,-73.9993465,3.5,$,Chinese,518
514,ADHX7nBixDPVlq3OXhny0g,World Trade Center,Faicco's Italian Specialties,260 Bleecker St,40.73113,-74.00305999999999,4.5,$$,Meat Shops,517
515,fa5a7jksUak7yleWLWMigg,World Trade Center,Joe’s Steam Rice Roll,261 Canal St,40.719019449671706,-74.00082070380451,4.0,$,Hong Kong Style Cafe,272
516,SXWnyFNLCehVlJPRxk7gAg,World Trade Center,Anejo Tribeca,301 Church St,40.7193829,-74.004417,4.0,$$,Mexican,382
517,92vOHinyRpz2GI_clH8-uQ,World Trade Center,Sticky's Finger Joint,21 Maiden Ln,40.709308736201294,-74.0090160288361,4.0,$$,Chicken Shop,162
518,kgXNbPJcumyJ8LS83Hez8g,World Trade Center,Sophie's Cuban Cuisine,73 New St,40.7056891,-74.0124735,3.5,$$,Cuban,419
519,0WDHtP31HeVY0LP8INiFzQ,World Trade Center,Rice Noodle Cart,153 Centre St,40.717931,-74.000283,4.5,$,Cantonese,150
520,Mr_ROnIINTdHLWrCcb2z4g,World Trade Center,The Palm Tribeca,206 West St,40.716536312364,-74.012791062411,3.5,$$$,Steakhouses,291
521,PgTgzq8oKcP2r00YUWL03A,World Trade Center,Sole di Capri,165 Church St,40.715109999999996,-74.00758,4.0,$$,Italian,248
522,84zvcPTAVCsSVtzCUtSDtA,World Trade Center,Cha Chan Tang 茶餐廳,45 Mott St,40.7153,-73.99896,3.0,$,Chinese,1030
523,WHQpLvxkCK_BMtF8pIShnQ,World Trade Center,Carroll Place,157 Bleecker St,40.7287,-73.99971,4.0,$$,Italian,1077
524,sySAZxvH4LvSGJRLmCP19A,World Trade Center,Aux Epices,121 Baxter St,40.7181073647053,-73.9991025383579,4.0,$$,French,318
525,D9nQb14gqhCAOaUUvJz3-Q,World Trade Center,Reserve Cut,40 Broad St,40.7059085,-74.011808,4.0,$$$$,Steakhouses,270
526,b42PcC1nCP602fiXF0a9Xg,World Trade Center,Barbalu Restaurant,225-227 Front St,40.707474700000006,-74.00204040000001,4.0,$$,Italian,285
527,s_YuHngBngWwzpcKNIM71A,World Trade Center,Pi Bakerie,512 Broome St,40.72361,-74.00329,4.5,$$,Bakeries,267
528,4h4Tuuc56YPO6lWfZ1bdSQ,World Trade Center,Joe's Pizza,124 Fulton St,40.710129772908296,-74.00772068649529,4.0,$,Pizza,191
529,Fuk7jDI2XAcvHxqau5rKWA,World Trade Center,Acqua Restaurant NYC,"21 Peck Slip, Water St",40.70825670000001,-74.001797,4.0,$$,Seafood,369
530,ZlwjT-jygnYqM5qDE0CuLQ,World Trade Center,Gigino Trattoria,323 Greenwich St,40.717259999999996,-74.01055,3.5,$$,Italian,256
531,3cC6UcOj_-FMXRBYlsXFzA,World Trade Center,Two Hands,251 Church St,40.71782,-74.00546999999999,3.5,$$,Breakfast & Brunch,323
532,wJ-MPdFSPUoChucj-r6YxA,World Trade Center,Dig,225 Liberty St,40.7127509843895,-74.01555694729079,3.5,$$,American (New),175
533,xeC9vn3dxVVzAMR_aFwfXg,World Trade Center,IL Brigante,214 Front St,40.707491999999995,-74.002571,3.5,$$,Italian,399
534,9AUVb5HNQl2117Nkl7sP-Q,World Trade Center,Takahachi Tribeca Restaurant,145 Duane St,40.716590000000004,-74.007919,3.5,$$$,Sushi Bars,229
535,x_oV9aGzq-lNmgPXU_tvbw,World Trade Center,Zucker's Bagels & Smoked Fish,146 Chambers St,40.715576,-74.009849,3.0,$,Delis,655
536,JcyY0ArcjZhxzLlrBuQuPg,World Trade Center,Maestro Pasta,45 John St,40.709329,-74.007891,4.5,$$,Pasta Shops,68
537,J4qehrNgX-8fi9-TTiVuBA,World Trade Center,Roti Modern Mediterranean,100 Maiden Ln,40.706518,-74.007133,4.0,$$,Mediterranean,261
538,nrwOQSXoRXfAYhkdjiUk8g,World Trade Center,Toro Loco,15 Stone St,40.704209999999996,-74.01208000000001,4.0,$$,Cocktail Bars,235
539,RLJ5BUm89VySJWHHvmSzEQ,World Trade Center,Fish,280 Bleecker St,40.731734,-74.003463,4.0,$$,Seafood,1439
540,C-V8rvmamxMzu7EoQkcFrg,World Trade Center,Kesté,77 Fulton St,40.709132000000004,-74.004676,4.0,$$,Pizza,181
541,4x4M_p_b8GvLkc4fe00GHA,World Trade Center,Biryani House Cart,140 Broadway,40.70865,-74.01011,4.0,$,Indian,160
542,o2QR6wrQgTsWAMrd1sTjOA,World Trade Center,Dig,80 Broad St,40.7042826,-74.011963,4.0,$$,American (New),250
543,P_UREWCQxEYVbBa-KW_Wew,World Trade Center,EN Japanese Brasserie,435 Hudson St,40.7306,-74.00698,4.0,$$$,Japanese,1246
544,anayUOcPkiAvijszwOf_Rw,World Trade Center,Spring Cafe,153D Centre St,40.71792,-74.00021,4.5,$,Vegan,95
545,EqZEbtu-91BdCPd4chXPVw,World Trade Center,Magic Mix Juicery,102 Fulton St,40.70961,-74.00673499999999,4.0,$$,Juice Bars & Smoothies,187
546,hh0ae47ojPqq3USCRLmAjg,World Trade Center,Tomoe Sushi,172 Thompson St,40.7277,-74.0001599,4.0,$$$,Sushi Bars,947
547,B-MDhRKRTmTqj4Vp_p8AGw,World Trade Center,P.J. Clarke's,250 Vesey St,40.7136996616618,-74.0162283182144,3.0,$$,American (Traditional),549
548,ttE1oTYNRzK51h8FyIX36g,World Trade Center,Underdog,55 Stone St,40.704436227679295,-74.0102791786194,3.5,$$,Burgers,328
549,xzN2k19JXDYjOWAhNw62aw,World Trade Center,Adoro Lei,287 Hudson St,40.725612,-74.00791600000001,4.5,$$,Italian,291
550,dvkQIG20RjgNi-SwRr_1CQ,World Trade Center,MAMO Restaurant,323 W Broadway,40.72186,-74.00381999999999,4.0,$$$,Italian,253
551,ZoVVcwwbCxIhEmstLWrRvw,World Trade Center,The Hummus & Pita,79 Chambers St,40.71474,-74.00671,4.0,$,Mediterranean,195
552,DC58K8Z_piVm7iAK0ZI_tQ,World Trade Center,Bobby Van's Steakhouse,25 Broad St,40.70606,-74.01114,3.5,$$$,Steakhouses,394
553,pepM7-yv4-jCT6S1nl6fPg,World Trade Center,Asian Spicy Curry Pop-up,46 Mulberry St,40.715031,-73.99931,4.5,$,Asian Fusion,141
554,7_hGsGEkHrjgAiYVjrCFnw,World Trade Center,Carbone,181 Thompson St,40.728,-74.0001497,4.0,$$$$,Italian,1012
555,mn6JM5lHuSSsG9KSXck3ww,World Trade Center,Ulysses Folk House,95 Pearl St,40.7042799890041,-74.00991909205909,3.0,$$,Pubs,754
556,ZT4QlKmfN7SO4gbha2BUlg,World Trade Center,Humble Fish,35 Lispenard St,40.71996,-74.00354,4.0,$$,Poke,172
557,0BzxIsoRuFvxbMPl-iH70A,World Trade Center,Market Table,54 Carmine St,40.729765925587294,-74.00376652778621,4.0,$$$,American (New),789
558,7zxV9U7_SJ1npeLCkHUzjg,World Trade Center,Yankee Doodle Dandy's,,40.714240000000004,-74.00641999999999,4.0,$,Food Trucks,118
559,HD0e3eHwv573qHZOJJitWg,World Trade Center,Aurora Soho,510 Broome St,40.723543,-74.003199,4.0,$$$,Italian,462
560,yA29ur97O7B6kYr1g5IoAw,World Trade Center,Aroy Dee Thai Kitchen,20 John St,40.709678600000004,-74.0089569,3.5,$$,Thai,395
561,Cd11Q5nxqthvg5xQx2SW2g,World Trade Center,Tasty Dumpling,42 Mulberry St,40.7149408310765,-73.9995409548283,3.5,$,Chinese,500
562,L0g4PLqpgWz0OkpGFbUTZA,World Trade Center,Mudville Tribeca,126 Chambers St,40.71524,-74.00889000000001,3.5,$$,American (Traditional),392
563,wrvIZaT5rTmk0YpIvQbvHw,World Trade Center,Murray's Cheese Bar,264 Bleecker St,40.7312,-74.00322,4.0,$$,American (New),781
564,HGNqWrRYJNyhJSS8yia8HQ,World Trade Center,Ruchi,120 Cedar St,40.709532,-74.012702,3.5,$$,Indian,361
565,AR_0QV4O12sHojkky_IMkg,World Trade Center,Canal Street Market,265 Canal St,40.71897,-74.00102,4.0,$$,Food Court,191
566,6dSiCqC9x51PZRMOvdQTpA,World Trade Center,Pearl Oyster Bar,18 Cornelia St,40.731409899999996,-74.00197,4.0,$$$,Seafood,825
567,tFQRwk9SVOFgpMBZ55UrLw,World Trade Center,Umami Burger - Brookfield Place,225 Liberty St,40.713225,-74.015913,3.0,$$,American (New),307
568,jsjJxd8NzEnl19VM94bbGw,World Trade Center,Blue Spoon Coffee,76 Chambers St,40.7143174856901,-74.0067286044359,4.0,$,Coffee & Tea,185
569,z_yu_Qo1xTLeYPBqBM5igA,World Trade Center,Menya Jiro- Fidi,123 William St,40.70933,-74.00714,4.0,$$,Ramen,150
570,oV424-PaBMTE99BqGLotYQ,World Trade Center,Walker's,16 N Moore St,40.71972,-74.00707,4.0,$$,Diners,292
571,rlZP-SWgNXH-2Ejp9dHEgw,World Trade Center,Jeremy's Ale House- South Street Seaport,228 Front St,40.70766,-74.00205,4.0,$,Dive Bars,284
572,VSPkVw9gSQx-5v4A6aC_YA,World Trade Center,Manousheh,193 Bleecker St,40.7293499,-74.00134,4.5,$,Lebanese,428
573,T_d-JdVD-DVl4DzWqQk9DQ,World Trade Center,View of the World Terrace Club,140 Washington St,40.709845,-74.013894,3.5,$$,American (New),166
574,R3fMQtSL0MrMUyW_Q32oNw,World Trade Center,NAYA,One New York Plz,40.7021301747589,-74.01183627685991,4.5,$,Lebanese,147
575,WFyGR8sW10AzbAoQ4T7Ung,World Trade Center,The Paris Cafe,119 South St,40.70732,-74.00159000000001,4.0,$$,Seafood,319
576,kpR9je2H9MjKz6zpesyV6g,World Trade Center,Thailicious,75 Baxter St,40.7162609,-73.99990629999999,4.0,$$,Thai,291
577,I_YPy_YRtZFyWOSWs-gv4A,World Trade Center,Luckyim Thai,,40.7065887451172,-74.0096130371094,4.0,$,Food Trucks,163
578,fanlKZzN-fI9LywqQD6EHg,World Trade Center,Broadstone Bar & Kitchen,88 Broad St,40.70411,-74.01186,4.0,$$,American (New),247
579,NgPXeIWQicIXxjxSlGXvjA,World Trade Center,Black Burger,386 Canal St,40.721379999999996,-74.00497,4.0,$$,Burgers,329
580,fkKcK6BFZehJZTP2roO5JA,World Trade Center,Pier A Harbor House,22 Battery Pl,40.704364,-74.018051,3.0,$$,Bars,640
581,0oRYwB_SLqjHptvUQwwe2w,World Trade Center,Tajin,85 Greenwich St,40.70772,-74.01356,3.5,$$,Mexican,233
582,8Y5Ytn30Wup9sNf2n99s1A,World Trade Center,NOMO Kitchen,9 Crosby St,40.7198301,-74.0000708,3.5,$$,American (New),534
583,Ai9zcAveCf-eRPup4HIXhw,World Trade Center,Shorty's,62 Pearl St,40.7034454,-74.0110779,4.0,$$,Sandwiches,274
584,u0bYCPlbJ85_lDjnZQ_e3w,World Trade Center,Kaigo Coffee Room,120C Lafayette St,40.718702982239705,-74.00047253708779,4.5,$$,Coffee & Tea,153
585,Rj2ACaJcbroJLPDhRhzvBw,World Trade Center,Shuka,38 MacDougal St,40.72707,-74.00283,4.0,$$,Mediterranean,459
586,XSvT4-d8mDeXBJDoG7pZHw,World Trade Center,d Elici,71 Nassau St,40.709712647789395,-74.00838198326458,4.0,$,Salad,109
587,C7e6WIM4CFa4EkzxHWHBRA,World Trade Center,PhoBar,43 Mott St,40.7152346,-73.99900790000001,4.0,$$,Vietnamese,233
588,uQ4HZzNarBBNcTKZSIY-vA,World Trade Center,Black Fox Coffee,70 Pine St,40.7063449,-74.0076944,4.0,$$,Cafes,192
589,_94vfFroevCsC4plhWnvjw,World Trade Center,Num Pang Kitchen,225 Liberty St,40.712455,-74.015304,3.5,$$,Sandwiches,185
590,Q2dKbHvXwmJuoaf1Yahfxw,World Trade Center,Miramar,21 S End Ave,40.70814,-74.01779,4.0,$$,Seafood,187
591,7-Rr97T-mcgVvL1yTTCAXg,World Trade Center,Jack's Stir Brew Coffee,222 Front St,40.707633,-74.002356,4.0,$,Coffee & Tea,195
592,ECemz7ixbRYZkkDxThcQWg,World Trade Center,Vietspot,99 Nassau St,40.7105473460815,-74.0075637236421,3.5,$$,Vietnamese,300
593,4b43TOXpskBPZqQzbKkwDQ,World Trade Center,Le Botaniste,127 Grand St,40.720427799999996,-74.0002028,4.5,$$,Vegetarian,136
594,HrdIdeDZBTUdyEdSTPG1zg,World Trade Center,Jack's Wife Freda,50 Carmine St,40.729826,-74.003516,4.0,$$,Mediterranean,847
595,Dq_KwjD7WpGmgrXiu0qEOg,World Trade Center,Made Fresh Daily,226 Front St,40.70769,-74.00220999999999,4.0,$$,Coffee & Tea,194
596,1MqGlFP3b7H77fzUkJMKgw,World Trade Center,Mooncake Foods,112 6th Ave,40.7237776,-74.00456199999999,4.0,$$,Vietnamese,515
597,qCrM1gDsY7bc3Tk61VBIBQ,World Trade Center,Savida,139 Duane St,40.71645,-74.00783,4.5,$$$$,Mediterranean,74
598,RJ7WP7PaYz_-4X2XgXl5uA,World Trade Center,Potbelly Sandwich Shop,101 Maiden Ln,40.7070133727982,-74.0069238742571,4.0,$,Sandwiches,200
599,BA6wd1pZTVu1DmrtiyTs8g,World Trade Center,Raoul's Restaurant,180 Prince St,40.72615,-74.00216,4.0,$$$,French,491
600,tKpTRuNe7JJD6IYFPVCXNg,World Trade Center,Mariachi's,156 Chambers St,40.715751000000004,-74.01021899999999,3.5,$$,Mexican,244
601,HsqaGB90PYkI0En3rrtupQ,World Trade Center,Kaede Japanese Restaurant,90 Chambers St,40.714458,-74.007439,3.5,$$,Japanese,185
